H_0,H_1,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,H_10,H_11,H_12,H_13,H_14,H_15,S_0,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,S_12,S_13,S_14,S_15,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,V_14,V_15,GrayMean,GrayStd,Label,Path
0.271240234375,0.15020751953125,0.53875732421875,0.00079345703125,0.00115966796875,0.00164794921875,0.0,0.0,0.00030517578125,0.0,0.007080078125,0.0086669921875,0.0067138671875,0.00445556640625,0.004638671875,0.00433349609375,0.3345947265625,0.0234375,0.01226806640625,0.010986328125,0.0145263671875,0.04351806640625,0.05926513671875,0.0633544921875,0.08050537109375,0.07403564453125,0.059326171875,0.04998779296875,0.04107666015625,0.04010009765625,0.0333251953125,0.0596923828125,0.0,0.0,0.0,0.0,0.0,0.00030517578125,0.004150390625,0.00726318359375,0.00616455078125,0.01055908203125,0.0250244140625,0.02935791015625,0.03387451171875,0.0401611328125,0.09478759765625,0.74835205078125,218.0001220703125,36.850172057253154,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana1188.jpg
0.00341796875,0.0098876953125,0.1544189453125,0.2066650390625,0.01580810546875,0.00323486328125,0.00543212890625,0.007080078125,0.23773193359375,0.3544921875,0.0001220703125,0.000244140625,0.0003662109375,0.000244140625,0.0003662109375,0.00048828125,0.008056640625,0.047607421875,0.19879150390625,0.259765625,0.1734619140625,0.0289306640625,0.04290771484375,0.05340576171875,0.04608154296875,0.03436279296875,0.02496337890625,0.02191162109375,0.01922607421875,0.01312255859375,0.01177978515625,0.015625,0.0,0.0,0.0,0.0,0.00018310546875,0.0003662109375,0.00262451171875,0.00762939453125,0.0177001953125,0.0233154296875,0.05206298828125,0.0634765625,0.0784912109375,0.0726318359375,0.06951904296875,0.61199951171875,206.08782958984375,31.705033415426392,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana1082.jpg
0.49322509765625,0.068603515625,0.39141845703125,0.00341796875,0.002685546875,0.00469970703125,0.002197265625,0.00360107421875,0.0211181640625,0.00726318359375,0.00091552734375,6.103515625e-05,0.00018310546875,0.0003662109375,0.0001220703125,0.0001220703125,0.56866455078125,0.0147705078125,0.0130615234375,0.0128173828125,0.01568603515625,0.027587890625,0.047607421875,0.06719970703125,0.08331298828125,0.05517578125,0.02740478515625,0.0228271484375,0.02099609375,0.0159912109375,0.00604248046875,0.0008544921875,0.0,0.0,0.0,0.001220703125,0.00201416015625,0.00286865234375,0.0059814453125,0.0072021484375,0.01080322265625,0.0140380859375,0.018310546875,0.023193359375,0.04730224609375,0.0543212890625,0.0960693359375,0.7166748046875,227.2872314453125,40.711701568237096,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana1156.jpg
0.00091552734375,0.97332763671875,0.0257568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10137939453125,0.4375,0.1474609375,0.08331298828125,0.0787353515625,0.0712890625,0.04998779296875,0.03033447265625,0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.0030517578125,0.0064697265625,0.004638671875,0.00628662109375,0.01470947265625,0.0218505859375,0.03314208984375,0.0556640625,0.14569091796875,0.7083740234375,184.86761474609375,23.91450768378537,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana1494.jpg
0.7396240234375,0.0184326171875,0.2249755859375,0.0006103515625,0.00128173828125,0.00360107421875,0.0,0.0,0.00091552734375,0.0,0.0001220703125,0.0,0.0,0.00390625,0.006103515625,0.00042724609375,0.7913818359375,0.01025390625,0.00732421875,0.006103515625,0.0059814453125,0.00640869140625,0.0137939453125,0.05450439453125,0.05792236328125,0.0399169921875,0.00616455078125,0.000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001220703125,0.0025634765625,0.00335693359375,0.0078125,0.039794921875,0.94525146484375,246.8763427734375,15.727366764199001,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana1462.jpg
0.4476318359375,0.0396728515625,0.16253662109375,0.24951171875,0.00146484375,0.00018310546875,0.0,0.0,0.000244140625,0.0001220703125,0.02056884765625,0.01654052734375,0.012451171875,0.01776123046875,0.0230712890625,0.00823974609375,0.6607666015625,0.0177001953125,0.009765625,0.00921630859375,0.00689697265625,0.0081787109375,0.00750732421875,0.00927734375,0.010009765625,0.02532958984375,0.0560302734375,0.07159423828125,0.0838623046875,0.01837158203125,0.0054931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0003662109375,0.000732421875,0.00048828125,0.0015869140625,0.00653076171875,0.01708984375,0.02508544921875,0.04693603515625,0.084716796875,0.15997314453125,0.656494140625,232.05615234375,31.465194936979238,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana1231.jpg
0.5523681640625,0.25909423828125,0.1602783203125,0.0098876953125,0.00067138671875,0.00115966796875,0.0,0.0,0.0008544921875,0.0,0.00323486328125,0.001220703125,0.00103759765625,0.00457763671875,0.0037841796875,0.0018310546875,0.5926513671875,0.0137939453125,0.01123046875,0.0093994140625,0.00909423828125,0.01177978515625,0.02545166015625,0.05419921875,0.057373046875,0.04388427734375,0.04058837890625,0.03173828125,0.02703857421875,0.0260009765625,0.03021240234375,0.01556396484375,0.0,0.0,0.0,0.0,0.0015869140625,0.0037841796875,0.00457763671875,0.00799560546875,0.0135498046875,0.016357421875,0.0194091796875,0.02642822265625,0.03045654296875,0.04144287109375,0.049072265625,0.78533935546875,226.041748046875,42.073191089668605,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana1208.jpg
0.02197265625,0.07952880859375,0.23773193359375,0.00115966796875,6.103515625e-05,0.0,0.0,0.0,0.0001220703125,0.00018310546875,0.27392578125,0.3128662109375,0.0479736328125,0.00933837890625,0.0086669921875,0.0064697265625,0.008544921875,0.0765380859375,0.31005859375,0.197265625,0.10260009765625,0.041015625,0.08056640625,0.0904541015625,0.05816650390625,0.02764892578125,0.00653076171875,0.0006103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.103515625e-05,0.00054931640625,0.00103759765625,0.0035400390625,0.0084228515625,0.02874755859375,0.05645751953125,0.1044921875,0.16424560546875,0.19677734375,0.172119140625,0.203857421875,0.0596923828125,172.991943359375,29.066686249788894,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana1286.jpg
0.13934326171875,0.19927978515625,0.33880615234375,0.01043701171875,0.00152587890625,0.00067138671875,0.00067138671875,0.00030517578125,0.0013427734375,0.005615234375,0.04132080078125,0.060302734375,0.042236328125,0.02838134765625,0.0498046875,0.0799560546875,0.0318603515625,0.09539794921875,0.18048095703125,0.1676025390625,0.0777587890625,0.0377197265625,0.0189208984375,0.01556396484375,0.02191162109375,0.02667236328125,0.0338134765625,0.0460205078125,0.0511474609375,0.054931640625,0.08367919921875,0.0565185546875,6.103515625e-05,0.02740478515625,0.09771728515625,0.1678466796875,0.16278076171875,0.09661865234375,0.05218505859375,0.0391845703125,0.02728271484375,0.0230712890625,0.02777099609375,0.0343017578125,0.04473876953125,0.06390380859375,0.08990478515625,0.04522705078125,99.9561767578125,58.886880588973355,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana1413.jpg
0.0,0.1072998046875,0.41156005859375,0.12713623046875,0.35101318359375,0.00299072265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048828125,0.0140380859375,0.031494140625,0.05462646484375,0.1199951171875,0.16839599609375,0.13812255859375,0.1170654296875,0.0966796875,0.09918212890625,0.159912109375,0.009033203125,0.01690673828125,0.01141357421875,0.01141357421875,0.020263671875,0.03472900390625,0.17523193359375,0.16851806640625,0.1087646484375,0.06451416015625,0.031494140625,0.02703857421875,0.03424072265625,0.041015625,0.071533203125,0.17388916015625,126.07781982421875,52.46219561719946,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana1379.jpg
0.57672119140625,0.14892578125,0.0413818359375,6.103515625e-05,0.0001220703125,0.00128173828125,6.103515625e-05,0.0,0.00146484375,0.00152587890625,0.19854736328125,0.01043701171875,0.00372314453125,0.00762939453125,0.00640869140625,0.001708984375,0.8575439453125,0.02044677734375,0.01605224609375,0.0147705078125,0.01177978515625,0.0113525390625,0.013427734375,0.01251220703125,0.01458740234375,0.01239013671875,0.01043701171875,0.003173828125,0.00146484375,6.103515625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.00018310546875,0.003173828125,0.0103759765625,0.01239013671875,0.02532958984375,0.04302978515625,0.066162109375,0.3482666015625,0.2947998046875,0.1961669921875,216.47808837890625,23.770822663829623,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana1065.jpg
0.74951171875,0.06793212890625,0.1689453125,0.00634765625,0.00189208984375,0.00396728515625,6.103515625e-05,0.0,0.001220703125,0.0,0.0,0.0,0.0,0.0001220703125,0.0,0.0,0.7891845703125,0.00982666015625,0.005859375,0.00616455078125,0.00506591796875,0.00457763671875,0.00555419921875,0.00518798828125,0.0062255859375,0.0205078125,0.04302978515625,0.05035400390625,0.0484619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.00262451171875,0.00347900390625,0.0040283203125,0.0048828125,0.01971435546875,0.96514892578125,244.80291748046875,20.83431696650898,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana1236.jpg
0.51568603515625,0.11053466796875,0.36871337890625,0.00018310546875,0.00067138671875,0.001708984375,0.00030517578125,0.0,0.00103759765625,0.0,0.00054931640625,0.0,0.0,0.0006103515625,0.0,0.0,0.56414794921875,0.017333984375,0.04901123046875,0.01739501953125,0.0103759765625,0.00897216796875,0.0098876953125,0.0111083984375,0.02996826171875,0.0426025390625,0.05914306640625,0.0601806640625,0.03839111328125,0.0294189453125,0.02642822265625,0.025634765625,0.0,0.0,0.0,0.0,0.0,6.103515625e-05,0.00030517578125,0.00067138671875,0.00152587890625,0.0018310546875,0.00213623046875,0.0042724609375,0.01031494140625,0.02593994140625,0.07904052734375,0.8739013671875,234.06768798828125,26.351575162617628,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana1160.jpg
0.64971923828125,0.2373046875,0.09271240234375,0.00030517578125,0.00018310546875,0.0023193359375,0.0023193359375,0.0,0.0074462890625,0.00274658203125,0.00299072265625,0.0,0.00018310546875,0.00128173828125,0.00048828125,0.0,0.7242431640625,0.02154541015625,0.01513671875,0.01092529296875,0.00836181640625,0.01025390625,0.0130615234375,0.0111083984375,0.00897216796875,0.00909423828125,0.01141357421875,0.02374267578125,0.02947998046875,0.04132080078125,0.0533447265625,0.00799560546875,0.0,0.0,0.0,0.0,0.0,0.00225830078125,0.0020751953125,0.00372314453125,0.003662109375,0.0069580078125,0.00897216796875,0.010498046875,0.01458740234375,0.04144287109375,0.07763671875,0.82818603515625,235.59820556640625,36.66227537598903,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana113.jpg
0.00250244140625,0.48028564453125,0.1802978515625,0.05096435546875,0.1268310546875,0.0537109375,0.0921630859375,0.01324462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008544921875,0.05609130859375,0.0643310546875,0.08746337890625,0.07000732421875,0.05908203125,0.07171630859375,0.06549072265625,0.05078125,0.05712890625,0.0657958984375,0.06524658203125,0.06158447265625,0.06353759765625,0.05438232421875,0.10650634765625,0.0,0.00030517578125,0.011962890625,0.04498291015625,0.03369140625,0.0567626953125,0.09197998046875,0.07220458984375,0.07037353515625,0.05596923828125,0.064697265625,0.09259033203125,0.08355712890625,0.1036376953125,0.1103515625,0.10693359375,137.68402099609375,49.46930347076227,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana1475.jpg
0.5205078125,0.28961181640625,0.0323486328125,0.12841796875,0.0185546875,0.00408935546875,6.103515625e-05,0.0,0.00286865234375,0.00067138671875,0.0013427734375,0.0,0.0,0.00128173828125,0.00018310546875,6.103515625e-05,0.57147216796875,0.01397705078125,0.01025390625,0.00933837890625,0.00885009765625,0.009521484375,0.01617431640625,0.0284423828125,0.05218505859375,0.09912109375,0.1019287109375,0.05633544921875,0.02081298828125,0.0015869140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.103515625e-05,0.0013427734375,0.001708984375,0.0042724609375,0.01171875,0.03228759765625,0.053955078125,0.0670166015625,0.05712890625,0.102783203125,0.667724609375,220.7725830078125,41.089578154063005,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana1138.jpg
0.66595458984375,0.01043701171875,0.31207275390625,0.0074462890625,0.00146484375,0.002197265625,0.0,0.0,0.0003662109375,0.0,0.0,0.0,0.0,6.103515625e-05,0.0,0.0,0.721923828125,0.0137939453125,0.00946044921875,0.00762939453125,0.00701904296875,0.007568359375,0.007080078125,0.009521484375,0.00994873046875,0.00927734375,0.01068115234375,0.02410888671875,0.02203369140625,0.02447509765625,0.03192138671875,0.08355712890625,0.0,0.0,0.0,0.0,6.103515625e-05,0.0018310546875,0.004150390625,0.00616455078125,0.0069580078125,0.0074462890625,0.00897216796875,0.01556396484375,0.01898193359375,0.0284423828125,0.0498046875,0.85162353515625,238.0103759765625,33.344687410019645,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana2488.jpg
0.7425537109375,0.0509033203125,0.19976806640625,0.0015869140625,0.00146484375,0.0018310546875,0.0,0.0,0.00079345703125,0.0001220703125,0.0006103515625,0.0,0.0,0.00030517578125,6.103515625e-05,0.0,0.766845703125,0.0079345703125,0.00628662109375,0.00439453125,0.0040283203125,0.00445556640625,0.003662109375,0.00396728515625,0.0050048828125,0.00714111328125,0.01239013671875,0.018310546875,0.0252685546875,0.0325927734375,0.02593994140625,0.07177734375,0.0,0.0,0.0,0.0,6.103515625e-05,0.00128173828125,0.0025634765625,0.00341796875,0.0035400390625,0.00738525390625,0.00567626953125,0.0064697265625,0.009521484375,0.02459716796875,0.0543212890625,0.88116455078125,236.9425048828125,32.605363537627895,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana1831.jpg
0.30877685546875,0.166259765625,0.47705078125,0.01373291015625,0.00396728515625,0.01043701171875,0.01446533203125,6.103515625e-05,0.005126953125,0.0,0.0001220703125,0.0,0.0,0.0,0.0,0.0,0.42596435546875,0.040283203125,0.02325439453125,0.02069091796875,0.01556396484375,0.01788330078125,0.0242919921875,0.0511474609375,0.0811767578125,0.1063232421875,0.10089111328125,0.06512451171875,0.0225830078125,0.0042724609375,0.00054931640625,0.0,0.0,0.0,0.0028076171875,0.00811767578125,0.01397705078125,0.0152587890625,0.01446533203125,0.020751953125,0.02850341796875,0.03253173828125,0.0472412109375,0.07464599609375,0.094482421875,0.1070556640625,0.1007080078125,0.439453125,200.9576416015625,54.58346723339593,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana215.jpg
0.6815185546875,0.25799560546875,0.05230712890625,0.00067138671875,0.00128173828125,0.00244140625,0.0,0.0,0.0006103515625,0.0,0.00225830078125,0.0,0.0,0.0008544921875,6.103515625e-05,0.0,0.74591064453125,0.009765625,0.00762939453125,0.005859375,0.0050048828125,0.00482177734375,0.00628662109375,0.005126953125,0.00640869140625,0.00799560546875,0.03411865234375,0.08404541015625,0.07171630859375,0.00531005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00140380859375,0.0020751953125,0.04931640625,0.1485595703125,0.79864501953125,236.4395751953125,31.19374250549665,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana1886.jpg
0.03466796875,0.0487060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166259765625,0.0,0.0,0.0,0.0,0.0,0.0552978515625,0.56500244140625,0.291259765625,0.0194091796875,0.00848388671875,0.00439453125,0.00311279296875,0.00299072265625,0.0037841796875,0.00555419921875,0.04071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.0006103515625,0.0015869140625,0.00604248046875,0.01605224609375,0.02325439453125,0.95233154296875,176.69439697265625,11.6874552076611,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana2124.jpg
0.61944580078125,0.18109130859375,0.18792724609375,0.00213623046875,0.00201416015625,0.003662109375,6.103515625e-05,0.0,0.00201416015625,0.0,6.103515625e-05,0.0,0.0,0.0013427734375,0.000244140625,0.0,0.694580078125,0.02069091796875,0.0238037109375,0.02935791015625,0.0350341796875,0.01861572265625,0.0123291015625,0.0185546875,0.01495361328125,0.01953125,0.02496337890625,0.0284423828125,0.03680419921875,0.0223388671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000244140625,0.00067138671875,0.00091552734375,0.0006103515625,0.002197265625,0.005859375,0.01922607421875,0.055419921875,0.91485595703125,240.95574951171875,22.809052230893563,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana2239.jpg
0.01348876953125,0.18341064453125,0.11199951171875,0.00128173828125,0.00103759765625,0.0003662109375,0.00030517578125,0.00048828125,0.002685546875,0.6455078125,0.0279541015625,0.0052490234375,0.002197265625,0.00201416015625,0.0010986328125,0.00091552734375,0.028076171875,0.0836181640625,0.25775146484375,0.28564453125,0.07562255859375,0.026123046875,0.0181884765625,0.01708984375,0.015625,0.0164794921875,0.016845703125,0.0206298828125,0.0242919921875,0.02020263671875,0.03240966796875,0.0614013671875,0.001220703125,0.0062255859375,0.02294921875,0.03717041015625,0.03173828125,0.05072021484375,0.07568359375,0.06573486328125,0.07415771484375,0.13525390625,0.138427734375,0.13909912109375,0.080322265625,0.033935546875,0.03448486328125,0.0728759765625,133.0936279296875,46.75470265266273,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana156.jpg
0.66461181640625,0.046142578125,0.28338623046875,0.00201416015625,0.0009765625,0.00140380859375,0.0,0.0,0.00054931640625,0.0,0.0,0.0,0.0,0.00048828125,0.00042724609375,0.0,0.7139892578125,0.016357421875,0.01104736328125,0.01092529296875,0.01153564453125,0.0106201171875,0.0089111328125,0.0093994140625,0.01043701171875,0.01116943359375,0.0133056640625,0.02117919921875,0.03240966796875,0.03826904296875,0.0394287109375,0.041015625,0.0,0.0,0.0,0.0001220703125,0.0008544921875,0.00164794921875,0.0029296875,0.00445556640625,0.0059814453125,0.004638671875,0.01055908203125,0.0191650390625,0.03460693359375,0.07861328125,0.06622314453125,0.77020263671875,234.3321533203125,37.453795120099215,1,/content/drive/MyDrive/Comvis - UTS KNN/Dataset Banana and Carrot/banana/banana2217.jpg
